org.gradle.jvm.application.tasks	CreateStartScripts	getOutputDir()
org.gradle.jvm.application.tasks	CreateStartScripts	getUnixScript()
org.gradle.jvm.application.tasks	CreateStartScripts	getUnixStartScriptGenerator()
org.gradle.jvm.application.tasks	CreateStartScripts	getWindowsScript()
org.gradle.jvm.application.tasks	CreateStartScripts	getWindowsStartScriptGenerator()
org.gradle.jvm.tasks	Jar	getManifest()
org.gradle.jvm.tasks	Jar	getManifestContentCharset()
org.gradle.jvm.tasks	Jar	getMetadataCharset()
org.gradle.language.assembler.tasks	Assemble	getAssemblerArgs()
org.gradle.language.assembler.tasks	Assemble	getObjectFileDir()
org.gradle.language.nativeplatform.tasks	AbstractNativeCompileTask	getMacros()
org.gradle.language.nativeplatform.tasks	AbstractNativeCompileTask	isDebuggable()
org.gradle.language.nativeplatform.tasks	AbstractNativeCompileTask	isOptimized()
org.gradle.language.nativeplatform.tasks	AbstractNativeCompileTask	isPositionIndependentCode()
org.gradle.language.nativeplatform.tasks	AbstractNativeSourceCompileTask	getPreCompiledHeader()
org.gradle.language.rc.tasks	WindowsResourceCompile	getMacros()
org.gradle.language.rc.tasks	WindowsResourceCompile	getOutputDir()
org.gradle.language.scala.tasks	AbstractScalaCompile	getOptions()
org.gradle.language.scala.tasks	AbstractScalaCompile	getScalaCompileOptions()
org.gradle.language.scala.tasks	AbstractScalaCompile	getSource()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getAdditionalParameters()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getDebugLevel()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getEncoding()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getForkOptions()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getIncrementalOptions()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getLoggingLevel()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	getLoggingPhases()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isDeprecation()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isFailOnError()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isForce()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isListFiles()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isOptimize()
org.gradle.language.scala.tasks	BaseScalaCompileOptions	isUnchecked()
org.gradle.language.swift.tasks	SwiftCompile	isDebuggable()
org.gradle.language.swift.tasks	SwiftCompile	isOptimized()
org.gradle.nativeplatform.tasks	AbstractLinkTask	isDebuggable()
org.gradle.nativeplatform.tasks	CreateStaticLibrary	getSource()
org.gradle.nativeplatform.tasks	InstallExecutable	getLibs()
org.gradle.nativeplatform.tasks	PrefixHeaderFileGenerateTask	getHeader()
org.gradle.nativeplatform.tasks	PrefixHeaderFileGenerateTask	getPrefixHeaderFile()
org.gradle.nativeplatform.test.cunit.tasks	GenerateCUnitLauncher	getHeaderDir()
org.gradle.nativeplatform.test.cunit.tasks	GenerateCUnitLauncher	getSourceDir()
org.gradle.nativeplatform.test.tasks	RunTestExecutable	getOutputDir()
org.gradle.nativeplatform.test.tasks	RunTestExecutable	isIgnoreFailures()
org.gradle.plugin.devel	GradlePluginDevelopmentExtension	isAutomatedPublishing()
org.gradle.plugin.devel	PluginDeclaration	getDescription()
org.gradle.plugin.devel	PluginDeclaration	getDisplayName()
org.gradle.plugin.devel	PluginDeclaration	getId()
org.gradle.plugin.devel	PluginDeclaration	getImplementationClass()
org.gradle.plugins.ear	Ear	getDeploymentDescriptor()
org.gradle.plugins.ear	Ear	getLibDirName()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getApplicationName()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getDescription()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getFileName()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getInitializeInOrder()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getLibraryDirectory()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getModules()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getModuleTypeMappings()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getSecurityRoles()
org.gradle.plugins.ear.descriptor	DeploymentDescriptor	getVersion()
org.gradle.plugins.ear.descriptor	EarModule	getAltDeployDescriptor()
org.gradle.plugins.ear.descriptor	EarModule	getPath()
org.gradle.plugins.ear.descriptor	EarSecurityRole	getDescription()
org.gradle.plugins.ear.descriptor	EarSecurityRole	getRoleName()
org.gradle.plugins.ear.descriptor	EarWebModule	getContextRoot()
org.gradle.plugins.signing	Sign	getSignatory()
org.gradle.plugins.signing	Sign	getSignatureType()
org.gradle.plugins.signing	Sign	isRequired()
org.gradle.plugins.signing	Signature	getClassifier()
org.gradle.plugins.signing	Signature	getDate()
org.gradle.plugins.signing	Signature	getExtension()
org.gradle.plugins.signing	Signature	getName()
org.gradle.plugins.signing	Signature	getToSign()
org.gradle.plugins.signing	Signature	getType()
org.gradle.plugins.signing	SignatureSpec	getSignatory()
org.gradle.plugins.signing	SignatureSpec	getSignatureType()
org.gradle.plugins.signing	SignatureSpec	isRequired()
org.gradle.plugins.signing	SigningExtension	isRequired()
org.gradle.process	BaseExecSpec	isIgnoreExitValue()
org.gradle.process	ExecSpec	getArgs()
org.gradle.process	ExecSpec	getArgumentProviders()
org.gradle.process	JavaExecSpec	getArgs()
org.gradle.process	JavaExecSpec	getArgumentProviders()
org.gradle.process	JavaExecSpec	getClasspath()
org.gradle.process	JavaExecSpec	getModularity()
org.gradle.process	JavaForkOptions	getAllJvmArgs()
org.gradle.process	JavaForkOptions	getBootstrapClasspath()
org.gradle.process	JavaForkOptions	getDebug()
org.gradle.process	JavaForkOptions	getDebugOptions()
org.gradle.process	JavaForkOptions	getDefaultCharacterEncoding()
org.gradle.process	JavaForkOptions	getEnableAssertions()
org.gradle.process	JavaForkOptions	getJvmArgs()
org.gradle.process	JavaForkOptions	getJvmArgumentProviders()
org.gradle.process	JavaForkOptions	getMaxHeapSize()
org.gradle.process	JavaForkOptions	getMinHeapSize()
org.gradle.process	JavaForkOptions	getSystemProperties()
org.gradle.process	ProcessForkOptions	getEnvironment()
org.gradle.process	ProcessForkOptions	getExecutable()
org.gradle.process	ProcessForkOptions	getWorkingDir()
org.gradle.testing.jacoco.plugins	JacocoPluginExtension	getToolVersion()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getAddress()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getClassDumpDir()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getDestinationFile()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getExcludeClassLoaders()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getExcludes()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getIncludes()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getOutput()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getPort()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	getSessionId()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	isDumpOnExit()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	isEnabled()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	isIncludeNoLocationClasses()
org.gradle.testing.jacoco.plugins	JacocoTaskExtension	isJmx()
org.gradle.testing.jacoco.tasks	JacocoBase	getJacocoClasspath()
org.gradle.testing.jacoco.tasks.rules	JacocoLimit	getCounter()
org.gradle.testing.jacoco.tasks.rules	JacocoLimit	getMaximum()
org.gradle.testing.jacoco.tasks.rules	JacocoLimit	getMinimum()
org.gradle.testing.jacoco.tasks.rules	JacocoLimit	getValue()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRule	getElement()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRule	getExcludes()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRule	getIncludes()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRule	getLimits()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRule	isEnabled()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRulesContainer	getRules()
org.gradle.testing.jacoco.tasks.rules	JacocoViolationRulesContainer	isFailOnViolation()
org.gradle.vcs	VersionControlRepository	getRootDir()
org.gradle.vcs	VersionControlSpec	getRepoName()
org.gradle.vcs	VersionControlSpec	getRootDir()
org.gradle.vcs.git	GitVersionControlSpec	getUrl()
